id,host_listings_count,host_total_listings_count,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
6378613,1,1,94121,37.78306574746896,-122.48604734940128,6,2,3,5,$450.00,6,3,10,4,5,5,82,5,100,10,10,10,10,10,10,1,0.18
6387526,1,1,94103,37.76706856847924,-122.42390372517869,6,2.5,3,4,$275.00,3,30,90,22,52,82,357,19,100,10,10,10,10,10,9,1,0.47
6402782,1,1,94117,37.77700121382922,-122.44131041865846,4,1,2,2,$185.00,2,5,180,0,0,17,61,106,97,10,10,10,10,10,9,1,2.73
6415052,1,1,94117,37.769738909685245,-122.43695102058447,7,2,3,4,$370.00,1,5,31,0,0,0,0,51,99,10,10,10,10,10,10,1,1.81
6423158,1,1,94127,37.731303384999315,-122.46152008396278,3,1,0,2,$139.00,2,2,20,4,18,42,304,236,99,10,10,10,10,10,10,1,5.89
6430646,1,1,94114,37.75772920532885,-122.44502767260234,2,1,1,1,$115.00,1,2,1125,0,1,5,137,176,98,10,10,10,10,10,10,1,4.39
6437010,2,2,94103,37.76570457915094,-122.41669184885617,2,1.5,1,1,$91.00,2,2,90,3,7,8,217,84,87,9,9,9,9,9,9,2,2.11
6448545,4,4,94133,37.79533074107634,-122.41200964576049,6,2,3,3,$381.00,4,30,720,0,0,7,282,19,87,9,8,9,9,10,8,4,0.49
6453006,1,1,94110,37.74172456930261,-122.40850897869987,2,1,1,1,$135.00,3,3,10,0,0,0,0,67,97,10,10,10,10,10,9,1,1.72
6453774,82,82,94102,37.788355322751904,-122.40915690188518,4,1,0,2,$249.00,1,1,1125,21,51,81,356,36,97,10,10,10,10,10,9,21,0.91
6466473,41,41,94107,37.7800871260222,-122.38963376022937,3,2,2,3,$500.00,1,30,365,0,0,0,98,5,96,10,10,10,10,9,9,31,0.14
6481492,2,2,94110,37.75527729714649,-122.41047741520565,6,1,2,4,$349.00,1,4,1125,3,3,3,29,5,96,9,9,10,10,9,9,2,0.13
6494663,3,3,94116,37.749500109281854,-122.49164280637169,3,1,1,2,$84.00,2,1,7,5,22,48,313,243,96,10,10,10,10,9,9,3,6.12
6495015,1,1,94110,37.75971732259425,-122.42164246233753,6,1,2,5,$210.00,2,1,31,8,24,52,141,178,94,10,9,10,10,10,9,1,4.57
6505426,1,1,94114,37.75315610015589,-122.43722339511785,4,1,1,2,$200.00,1,2,29,0,0,10,257,168,99,10,10,10,10,10,10,1,4.5
6506593,1,1,94123,37.79618678426652,-122.43893313826719,10,2,4,5,$700.00,1,30,1125,30,60,90,115,62,90,9,9,9,9,10,9,1,1.57
6514826,1,1,94110,37.762827507965966,-122.42547045242452,5,1,2,3,$250.00,3,3,14,1,1,1,87,61,98,10,10,10,10,10,10,1,1.62
6516295,1,1,94103,37.77248453843896,-122.40779854041045,4,1.5,1,2,$250.00,1,30,1125,0,0,0,0,4,100,10,10,10,10,10,10,1,0.13
6518261,1,1,94112,37.71906449972065,-122.43261186789653,7,1,2,3,$149.00,4,5,27,6,19,44,122,105,97,10,10,10,10,9,10,1,2.65
6522477,3,3,94110,37.74937842977496,-122.42575712088059,2,1,1,1,$300.00,1,3,30,18,37,62,337,1,,,,,,,,3,0.04
6523507,1,1,94131,37.74744439154865,-122.4357351455865,2,1,0,1,$265.00,1,4,1125,2,18,48,323,59,99,10,10,10,10,10,10,1,1.56
6526129,1,1,94115,37.79034445793945,-122.43480146692566,1,1,0,1,$129.00,1,30,1125,0,0,0,0,1,80,10,6,10,10,10,8,1,0.04
6526344,1,1,94110,37.76313805546198,-122.42136426151012,2,1,1,1,$50.00,1,60,80,0,0,0,0,2,100,9,10,10,10,10,8,1,0.06
6529234,4,4,94110,37.74326002023935,-122.41060868217679,2,1,0,1,$114.00,1,14,356,1,9,9,9,76,98,10,10,10,10,9,10,3,2.68
6543813,1,1,94114,37.75689669114208,-122.4340230761907,2,1,1,1,$124.00,1,2,30,3,21,45,45,83,99,10,10,10,10,10,10,1,2.12
6544530,2,2,94114,37.76013764677747,-122.43213010645592,6,2.5,2,2,$399.00,4,5,1125,0,0,0,0,20,97,10,9,10,10,10,10,2,0.53
6545449,1,1,94117,37.769026841075345,-122.4348900277447,10,4,4,4,"$1,050.00",10,2,30,23,53,83,354,22,99,10,10,10,10,10,9,1,0.57
6557736,3,3,94116,37.74895975198873,-122.4924026086968,3,1,1,2,$75.00,2,1,7,3,18,40,306,219,97,10,10,10,10,9,10,3,5.53
6558237,2,2,94110,37.74439306326513,-122.42115942802393,1,1,1,1,$90.00,1,2,12,2,17,47,322,106,97,10,10,10,10,10,10,2,2.72
6560870,1,1,94110,37.74814219386567,-122.40805918845801,2,1,1,1,$135.00,2,3,7,0,6,12,73,125,100,10,10,10,10,10,10,1,3.31
6587558,1,1,94118,37.77751435557827,-122.45682558217612,1,1,1,1,$80.00,1,30,1125,30,60,90,365,1,100,10,10,10,10,10,10,1,0.03
6591087,2,2,94107,37.77681134309718,-122.3971976302917,1,1.5,1,1,$375.00,1,30,1125,0,0,0,112,4,100,10,10,10,10,10,10,2,0.1
6591405,3,3,94123,37.80166372562365,-122.43068211727886,4,2.5,2,3,$485.00,4,30,365,0,0,0,44,6,97,10,10,10,10,10,9,3,0.16
6600081,2,2,94110,37.753004348441664,-122.40394296637496,2,1,1,1,$95.00,1,4,90,14,29,59,149,175,99,10,10,10,10,10,10,2,4.44
6601749,75,75,94112,37.711739508312746,-122.44560978106354,4,1,1,2,$74.00,2,30,365,30,60,90,365,15,79,8,8,8,9,8,8,1,0.38
6604564,3,3,94110,37.74817690355147,-122.41884061184129,5,1,2,3,$350.00,2,1,6,15,45,75,349,24,97,10,10,10,10,10,9,3,0.63
6604799,3,3,94110,37.748219608012626,-122.41826163811372,2,1,1,1,$160.00,1,1,1125,17,47,77,351,73,99,10,10,10,10,10,9,3,1.85
6627450,1,1,94114,37.764396813704955,-122.43053969115891,7,2,4,3,$354.00,6,28,356,0,21,44,101,25,96,10,10,10,10,10,9,1,0.69
6628985,1,1,94115,37.78472301482306,-122.44666279375456,2,1,1,1,$109.00,2,2,28,4,6,6,39,133,94,10,9,10,10,9,9,1,3.44
6629798,2,2,94134,37.72836402038998,-122.41643005441735,2,1,1,1,$120.00,2,2,1125,0,23,23,23,191,96,10,10,10,10,9,9,2,4.84
6643496,1,1,94131,37.74694092372526,-122.44858017950033,3,1,1,2,$150.00,1,3,1125,3,5,5,6,131,100,10,10,10,10,10,10,1,3.3
6646641,2,2,94107,37.77620467636952,-122.39954786155526,5,1.5,2,2,$339.00,3,30,1125,0,0,0,0,1,100,10,10,10,10,10,10,2,0.03
6648062,3,3,94110,37.7413534892441,-122.40938413637855,2,1,1,1,$130.00,1,3,365,4,34,64,339,30,94,10,10,10,10,9,9,3,0.77
6649234,82,82,94102,37.788582756104276,-122.40949007458525,4,1,0,2,$259.00,2,1,1125,24,54,84,359,8,94,10,10,10,10,10,9,21,0.2
6653474,2,2,94117,37.77565844505397,-122.44062683929961,2,1,1,1,$128.00,2,30,1125,0,21,50,50,17,94,9,9,10,10,10,9,2,0.44
6658545,1,1,94122,37.762093345208285,-122.46903147645298,4,1,1,4,$211.00,2,2,1125,5,29,35,35,40,89,9,9,10,10,10,9,1,1.04
6662128,4,4,94133,37.79780770584897,-122.40554465715536,2,2,1,1,$95.00,2,30,1125,24,54,84,358,136,84,9,9,10,9,9,9,4,3.44
6662231,4,4,94133,37.7987851672916,-122.40542401287308,2,1,1,1,$110.00,2,30,1125,0,11,41,316,127,87,9,9,10,9,9,9,4,3.21
6671126,1,1,94112,37.73150022006096,-122.43354822265924,3,1,1,2,$157.00,1,3,29,3,10,19,209,85,97,10,10,10,10,9,10,1,2.15
6688004,1,1,94110,37.74256807844054,-122.41359123626897,2,1,1,1,$110.00,1,3,12,0,20,50,139,96,97,10,10,10,10,10,9,1,2.49
6691495,1,1,94107,37.75149046514414,-122.39891729097343,2,1,1,1,$80.00,1,30,1125,0,0,0,0,4,100,10,10,10,10,9,10,1,0.26
6701045,112,112,94111,37.804676918669884,-122.40574028269943,3,1,2,2,$370.00,1,30,1125,0,0,1,252,2,100,10,9,10,10,10,10,27,0.08
6705522,2,2,94116,37.741987257609715,-122.49517450322399,10,2,4,6,$270.00,5,90,1125,0,0,0,0,76,97,10,10,10,10,9,10,2,2.1
6713445,1,1,94114,37.763558064493076,-122.4325687345401,4,1,1,3,$225.00,2,1,1125,4,14,40,315,175,91,9,9,10,10,10,9,1,4.45
6713990,2,2,94103,37.766850303603526,-122.42368382332737,2,1,1,1,$160.00,1,30,90,9,39,69,107,6,100,10,10,10,10,10,10,2,0.16
6715383,4,4,94112,37.72059115666235,-122.45215935071123,2,1,1,2,$116.00,2,30,90,16,46,76,351,34,97,10,10,10,10,9,9,3,1.05
6716133,4,4,94112,37.72122248889759,-122.45274109594294,2,1,0,1,$110.00,1,30,90,16,46,76,351,112,96,10,10,10,10,9,10,3,2.86
6716417,1,1,94116,37.745724710684264,-122.4721516091127,4,1,1,2,$125.00,2,1,29,1,6,30,33,86,95,10,10,10,10,10,9,1,2.36
6727254,9,9,94114,37.75322739711376,-122.4374095780536,2,1.5,1,1,$105.00,1,2,14,5,14,32,272,26,97,10,9,10,10,10,9,9,0.67
6728537,1,1,94109,37.78712062274561,-122.41574908475451,3,1,1,2,$113.00,1,2,28,0,0,0,65,11,96,10,9,10,10,10,10,1,0.89
6730473,4,4,94115,37.778550656709044,-122.43864257856274,2,1,1,1,$104.00,1,30,120,30,60,90,365,71,91,10,9,10,10,10,9,4,1.81
6732541,4,4,94133,37.79680839123745,-122.4126350736837,2,1,0,1,$199.00,2,5,1124,11,22,34,265,34,96,10,9,10,10,10,9,4,0.87
6748645,1,1,94114,37.75547852610369,-122.42941320536644,4,2,3,3,$350.00,1,3,1125,0,0,0,223,40,99,10,10,10,10,10,10,1,1.05
6749412,4,4,94107,37.760337817872895,-122.40524992729887,6,1,1,3,$177.00,2,1,999,11,41,71,346,141,94,10,10,10,10,10,9,3,3.59
6754197,3,3,94103,37.77642536954729,-122.41655389751324,1,1,1,1,$62.00,1,30,364,30,60,90,365,16,91,9,8,9,9,9,9,3,0.43
6764924,1,1,94110,37.74243715136219,-122.42426796337426,5,2,3,3,$375.00,1,2,40,0,0,0,0,16,95,10,9,10,10,10,9,1,0.42
6764986,19,19,94102,37.78682535916672,-122.40813166059468,2,1,1,1,$110.00,1,1,21,0,0,0,0,69,89,9,9,9,9,10,9,19,1.75
6782479,1,1,94131,37.73476551472034,-122.43193672743011,2,1,1,1,$270.00,1,3,30,1,1,1,168,11,98,10,10,10,10,10,9,1,0.28
6784032,1,1,94114,37.75243956856578,-122.43137244000728,8,2,3,3,$682.00,4,3,20,14,30,53,72,10,100,10,10,10,10,10,9,1,0.27
6784867,2,2,94110,37.74486024082979,-122.42209661876063,1,1,1,1,$89.00,1,2,12,4,13,37,312,142,97,10,10,10,10,10,10,2,3.65
6793767,1,1,94114,37.756473065428395,-122.43579565760248,1,1,0,1,$110.00,1,31,150,0,0,0,179,56,99,10,10,10,10,10,10,1,1.49
6798145,1,1,94124,37.72961675942807,-122.3716303681262,2,1.5,1,2,"$2,200.00",1,31,365,23,53,83,358,0,,,,,,,,1,
6800168,2,2,94110,37.75202097476066,-122.4256868571513,4,1,3,3,$190.00,4,3,1125,0,0,0,0,9,96,10,10,10,10,10,9,1,0.23
6812179,1,1,94117,37.76978381350102,-122.44489949831343,9,2,3,7,$450.00,1,2,1125,0,0,5,5,10,96,10,10,10,10,9,9,1,0.27
6822070,1,1,94110,37.74096325307362,-122.41656477854899,3,1,1,2,$159.00,3,1,1125,0,0,0,0,42,96,10,10,10,10,10,10,1,1.1
6835302,112,112,94111,37.80447285361327,-122.40496674502842,2,1,1,1,$265.00,1,30,1125,8,38,68,343,0,,,,,,,,27,
6835462,112,112,94105,37.7875973948683,-122.39843871412677,2,1,1,1,$252.00,1,30,1125,0,0,0,251,1,100,10,10,10,10,10,10,27,0.03
6836411,82,82,94102,37.78744663736353,-122.41058729660607,4,1,0,2,$249.00,1,1,1125,19,49,79,354,12,98,10,10,9,10,10,9,21,0.31
6836785,2,2,94110,37.75203194986454,-122.42254328944301,3,1,0,2,$182.00,2,1,22,17,35,65,78,176,92,10,10,10,10,10,9,2,4.51
6836928,1,1,94103,37.77532099081647,-122.4076846705354,6,2.5,3,3,"$1,000.00",2,30,120,30,60,90,364,18,94,10,10,10,10,9,9,1,0.46
6852309,4,4,94114,37.75074264180629,-122.4351283688506,4,1,2,2,$180.00,1,30,1125,7,37,67,92,2,100,10,10,10,10,10,10,4,0.15
6852800,4,4,94109,37.800294613243544,-122.42245613557762,2,1,0,1,$196.00,1,2,90,11,30,60,85,95,99,10,10,10,10,10,10,1,2.44
6864929,2,2,94131,37.74576386277214,-122.42650357579548,6,4,4,4,$710.00,1,7,1125,0,0,9,26,2,100,10,10,10,10,9,7,1,1.2
6870420,1,1,94114,37.75323220507237,-122.4358789899698,7,3,4,4,"$1,100.00",6,5,29,5,5,16,105,8,100,10,10,10,10,10,10,1,0.21
6872214,1,1,94124,37.73159781445807,-122.37317582569253,3,1.5,1,1,$50.00,2,1,360,11,11,11,80,207,92,9,9,10,10,9,9,1,5.29
6883183,6,6,94102,37.787223816042555,-122.40955506666711,4,1,1,2,$195.00,1,2,14,1,1,1,1,24,97,10,10,10,10,10,10,2,0.65
6884454,2,2,94107,37.762431765911785,-122.40185370636303,5,1,1,3,$150.00,1,30,1125,19,49,79,104,7,100,9,10,10,10,10,10,2,0.19
6885422,5,5,94114,37.752091348602114,-122.42605113841482,6,2,4,4,$399.00,1,4,28,0,0,0,0,19,98,9,9,10,10,10,9,5,0.52
6887043,1,1,94114,37.763379986037485,-122.436975548262,2,1,1,1,$150.00,1,30,70,0,0,0,0,6,100,10,10,10,10,10,10,1,0.16
6887081,1,1,94114,37.75544178504613,-122.43523501039573,4,1,2,2,$350.00,1,3,14,0,0,0,0,52,98,10,10,10,10,10,10,1,1.36
6887234,6,6,94121,37.77672002342072,-122.48273741753533,2,1.5,1,1,$85.00,1,2,1125,6,22,46,46,40,92,10,10,9,9,9,9,1,1.06
6894794,3,3,94131,37.7329094492073,-122.44318606572838,2,1,1,1,$175.00,1,1,30,0,0,0,0,93,98,10,10,10,10,10,10,2,2.39
6898334,112,112,94109,37.795403188390196,-122.42882042079407,2,1,1,1,$220.00,1,30,1125,0,0,0,251,2,60,5,6,9,7,10,6,27,0.06
6898966,1,1,94107,37.76260458344223,-122.39047542957496,4,2,2,3,$350.00,1,3,1125,11,28,52,319,24,100,10,10,10,10,10,10,1,0.62
6911587,1,1,94103,37.76489654018083,-122.42139528453555,1,1,1,1,$110.00,1,2,14,0,0,0,0,51,98,10,10,10,10,10,10,1,1.41
6913294,1,1,94110,37.75597989143414,-122.41525210098827,2,1,1,1,$90.00,2,1,31,0,10,23,23,68,97,10,10,10,10,9,9,1,1.74
6915497,1,1,94110,37.753382560469745,-122.4063336385272,8,1.5,3,5,$400.00,6,3,24,0,0,0,55,40,97,10,10,10,10,9,9,1,1.06
6922612,1,1,94109,37.785265381062125,-122.42320640703163,2,1,1,1,$128.00,1,5,20,2,2,2,2,18,96,10,10,9,10,10,10,1,0.46
6924208,1,1,94110,37.753157465248776,-122.40511282792562,5,1,2,3,$195.00,1,3,1125,0,0,0,0,11,92,9,8,10,10,9,9,1,0.28
6926901,1,1,94110,37.756415424257035,-122.41285126596114,4,2,2,2,$300.00,2,3,10,0,0,5,5,47,99,10,10,10,10,10,10,1,1.21
6934867,4,4,94122,37.756338470530935,-122.50364822453592,6,1,3,3,$219.00,3,30,1125,30,60,90,365,14,94,9,10,10,10,9,9,4,0.42
6934874,4,4,94122,37.75733879534301,-122.501944376441,4,1,2,2,$157.00,2,30,1125,30,60,90,365,79,96,10,10,10,10,9,9,4,2.05
6936417,1,1,94107,37.76028276557307,-122.39364580159364,2,1,2,2,$265.00,1,3,18,4,4,4,4,52,98,10,10,10,10,10,9,1,1.34
6938818,3,3,94121,37.780659020499094,-122.50563477930223,4,1,1,2,$65.00,2,3,30,0,12,12,129,84,94,10,10,10,10,9,9,3,2.15
6940354,5,5,94112,37.724280442924645,-122.45723002339415,1,1,1,1,$99.00,1,3,1125,0,0,0,0,4,95,9,10,9,10,10,10,4,0.1
6940448,5,5,94112,37.725575951223625,-122.45746897594724,1,1,1,1,$80.00,1,3,1125,0,0,0,0,9,80,8,8,9,8,9,8,4,0.24
6955678,5,5,94108,37.79424447976842,-122.40928743301966,1,1.5,1,1,$83.00,1,30,1125,6,36,66,341,0,,,,,,,,3,
6957662,1,1,94114,37.748583418303475,-122.43582351835974,3,1,1,2,$225.00,2,5,28,2,19,49,228,75,96,10,10,10,10,10,10,1,1.93
6959726,2,2,94110,37.755668577940284,-122.42420056129723,4,1,2,0,$265.00,4,2,28,7,7,7,7,62,96,10,10,10,10,10,9,1,1.6
6968158,1,1,94115,37.778473598925224,-122.43502180222839,2,1,1,1,$158.00,2,2,6,0,8,14,240,141,97,10,10,10,10,10,10,1,4.35
6970746,1,1,94118,37.78168700506477,-122.45627579814818,2,1,1,1,$148.00,1,2,4,1,8,28,99,97,98,10,10,10,10,10,10,1,2.53
6973383,4,4,94127,37.73172016612086,-122.4484475753262,1,2,1,1,$60.00,1,6,120,0,26,56,146,3,100,9,10,10,10,10,10,3,0.09
6974259,33,33,94110,37.71059903840458,-122.39030087319483,4,1,2,2,$170.00,4,30,1125,30,60,90,365,0,,,,,,,,23,
6975064,1,1,94109,37.786218829954045,-122.42437500185915,2,1,1,1,$85.00,1,30,1124,0,0,0,0,47,89,9,9,9,10,9,9,1,1.21
6985131,1,1,94112,37.7199767847491,-122.45718838337551,1,1,1,1,$79.00,1,3,1125,6,27,45,320,83,95,10,10,10,10,9,10,1,2.16
6993593,3,3,94109,37.79569442370353,-122.41708197252399,2,1.5,1,1,$149.00,2,2,15,2,13,35,245,151,99,10,10,10,10,10,10,3,3.88
7004802,1,1,94103,37.769987708379006,-122.42268058364635,4,1,2,2,$245.00,1,3,30,0,0,0,2,33,95,10,10,10,10,10,9,1,0.87
7007759,1,1,94112,37.71728178543887,-122.4526948901395,4,1,1,2,$195.00,3,7,28,18,48,78,254,11,98,9,10,10,10,10,9,1,0.3
7009654,1,1,94131,37.73631882920017,-122.43691481561524,2,1,1,1,$69.00,1,2,1125,5,16,34,113,88,97,10,10,10,10,10,10,1,2.35
7009791,4,4,94118,37.77779609564854,-122.45933664524806,2,2,1,1,$125.00,1,3,6,4,4,4,4,22,99,10,10,10,10,10,10,4,0.58
7009809,1,1,94122,37.75688039860707,-122.46784596960407,6,2.5,3,3,$425.00,6,3,30,8,20,39,111,132,100,10,10,10,10,10,10,1,3.49
7012313,2,2,94114,37.75072854073942,-122.42646920486033,2,1,1,1,$93.00,1,30,1125,0,0,0,273,10,96,9,9,10,10,10,9,2,0.27
7020637,1,1,94110,37.75368599867764,-122.42261114158423,4,1,1,4,$150.00,1,1,1125,0,3,3,3,26,96,10,9,10,10,10,10,1,2.54
7022309,4,4,94117,37.7749760890614,-122.44355424981231,2,1.5,1,1,$88.00,1,1,40,1,15,15,15,87,100,10,10,10,10,10,10,4,2.3
7026287,1,1,94131,37.74962834169858,-122.42994857624723,2,1,1,1,$125.00,1,2,29,3,16,37,84,222,99,10,10,10,10,10,10,1,6.03
7027139,1,1,94122,37.76379989102367,-122.50732317439517,2,1,1,1,$190.00,2,3,99,21,51,81,356,22,97,10,10,10,10,10,10,1,0.59
7028127,4,4,94110,37.74330991863642,-122.41973860114544,6,1,4,0,$250.00,6,2,14,0,0,0,0,67,98,10,10,10,10,9,10,4,2.13
7034114,4,4,94110,37.747362709305264,-122.42489529846125,1,1.5,1,1,$125.00,1,3,28,3,3,3,3,30,100,10,10,10,10,10,10,3,0.78
7035672,2,2,94116,37.742362187328425,-122.4722912418878,2,1,0,1,$179.00,2,4,30,9,25,46,92,81,98,10,10,10,10,10,10,1,2.15
7038488,2,2,94122,37.76463108316831,-122.47455896807713,7,2,3,4,$215.00,7,6,16,0,0,0,0,8,95,9,9,9,10,10,10,1,0.39
7054235,1,1,94122,37.75853313368442,-122.5050631477682,2,1,1,1,$99.00,1,3,29,6,14,30,30,75,94,10,10,10,10,9,9,1,1.95
7055126,2,2,94107,37.759565541824145,-122.39470653875762,5,1,1,1,$225.00,1,1,28,7,35,65,175,162,98,10,10,10,10,10,10,2,4.27
7065061,1,1,94110,37.741947094009504,-122.41690875453965,6,1,2,6,$180.00,1,4,1125,0,0,0,0,5,100,10,9,10,10,10,10,1,0.15
7065335,1,1,94112,37.71061755155398,-122.43531807343452,6,1,2,4,$174.00,1,2,22,0,0,25,25,2,80,8,10,10,10,9,9,1,0.95
7065694,1,1,94116,37.73805706155809,-122.50622889851635,4,1,2,2,$350.00,1,30,364,0,4,34,309,14,99,10,10,10,10,10,10,1,0.4
7067087,22,22,94133,37.79925740289173,-122.4047635118675,4,0,1,4,$38.00,1,1,10,7,31,56,56,89,93,9,9,10,10,9,9,22,2.31
7067681,22,22,94133,37.79845009176253,-122.40477626560467,4,0,1,4,$38.00,1,1,1125,2,22,47,47,142,94,10,9,10,10,10,9,22,3.7
7068804,3,3,94127,37.726774757260266,-122.4683231497373,1,1,1,1,$80.00,1,2,10,8,32,47,137,124,99,10,10,10,10,10,10,2,3.23
7069881,1,1,94121,37.78458732105989,-122.48276379035627,6,1,2,3,$150.00,1,30,180,30,60,90,174,153,97,10,10,10,10,10,10,1,4.01
7072662,1,1,94117,37.77519905356973,-122.43765378668931,3,1,0,1,$132.00,1,90,1125,0,0,0,0,6,100,9,9,10,10,10,9,1,0.15
7073115,5,5,94132,37.73289635175968,-122.49360657283195,2,1,1,1,$102.00,1,1,1125,0,18,43,303,178,99,10,10,10,10,10,10,5,4.66
7085722,1,1,94110,37.762047981563256,-122.4078978996427,1,1,1,1,$89.00,1,2,14,0,16,28,28,110,98,10,10,10,10,10,10,1,2.86
7086626,5,5,94132,37.73337004483083,-122.49159514469424,1,1,1,1,$89.00,1,1,1125,3,18,41,298,129,99,10,10,10,10,9,10,5,3.37
7093018,1,1,94131,37.73048259786083,-122.44176230335104,1,1,1,1,$50.00,1,30,60,0,0,0,0,2,100,10,10,10,10,10,10,1,0.05
7094961,1,1,94102,37.77469734066469,-122.42503181689344,2,1,1,1,$315.00,1,2,1125,0,0,0,0,27,97,10,9,10,10,10,9,1,1.05
7111861,1,1,94123,37.80549814228055,-122.44802024241731,6,4.5,3,3,"$1,000.00",4,3,21,8,15,25,290,5,100,10,10,10,10,10,10,1,0.13
7117778,4,4,94116,37.74551048191733,-122.50183108542416,4,1.5,0,2,$130.00,3,30,1125,29,59,89,364,51,88,9,8,9,9,9,9,1,1.33
7146663,2,2,94102,37.78831988632187,-122.40982023239854,4,1,0,2,$499.00,1,3,7,0,4,4,4,1,80,10,10,10,10,10,10,1,0.04
7151287,1,1,94110,37.75109863408815,-122.42150297674644,6,1.5,3,4,$300.00,4,3,1125,0,0,0,0,9,93,10,9,10,10,10,9,1,0.24
7162627,7,7,94102,37.776903884536786,-122.42612577675757,2,1,1,1,$110.00,1,30,1125,0,6,36,311,11,100,10,10,10,10,10,10,5,0.3
7178670,3,3,94117,37.77560650964501,-122.44090093020392,6,1,1,3,$239.00,4,1,1125,8,28,54,141,222,97,10,10,10,10,10,9,3,6.17
7180020,1,1,94107,37.77944945081055,-122.40381586283259,3,1.5,1,0,$269.00,2,4,27,3,19,32,57,158,100,10,10,10,10,9,10,1,4.15
7181279,1,1,94110,37.73378960965885,-122.41555813097125,2,1,0,1,$140.00,1,1,4,5,23,23,269,128,92,10,10,10,10,9,9,1,3.51
7182761,1,1,94107,37.75751127093663,-122.39627464871728,2,1,1,1,$130.00,1,3,29,3,19,49,324,137,99,10,10,10,10,10,10,1,3.72
7196412,1,1,94127,37.74602497336312,-122.4553970019224,2,1,1,1,$130.00,1,2,1125,7,27,57,147,74,94,10,9,10,10,9,9,1,1.95
7202063,1,1,94103,37.78406587406256,-122.40706729430941,2,1,1,1,$249.00,2,30,240,3,33,63,337,28,97,10,10,9,10,9,10,1,0.73
7204761,1,1,94114,37.765265793189776,-122.42996686936678,5,1,3,3,$300.00,5,3,1125,0,0,0,0,15,99,10,10,10,10,10,9,1,0.4
7207426,2,2,94122,37.75993649358029,-122.48039933205604,4,1.5,2,2,$300.00,1,1,1124,0,0,0,0,44,94,10,9,10,10,9,10,2,1.23
7217193,1,1,94110,37.76221601240075,-122.42332215339168,4,1,1,3,$240.00,2,2,8,0,0,0,0,112,98,10,10,10,10,10,10,1,3.06
7220035,1,1,94109,37.79429202028428,-122.41557204451156,2,1,1,1,$140.00,1,2,1125,0,0,0,0,83,90,9,10,10,10,10,9,1,2.48
7222704,1,1,94121,37.78286656048277,-122.48346279251035,2,1,1,1,$105.00,2,2,14,0,0,2,126,210,96,10,10,10,10,9,10,1,5.51
7226841,1,1,94109,37.792867269064146,-122.41609266144872,3,1,1,1,$95.00,1,2,300,0,0,18,99,129,94,10,9,10,10,10,10,1,3.41
7227859,8,8,94115,37.7861109425771,-122.44019227496761,2,1,1,1,$119.00,2,30,1124,0,0,6,281,132,95,10,10,10,10,10,10,8,3.55
7228563,1,1,94122,37.7532856563333,-122.46859729055882,6,2.5,3,4,$400.00,1,7,1125,0,0,0,38,9,98,10,10,10,10,10,10,1,0.35
7240598,19,19,94102,37.78562499469111,-122.40799634674332,2,1,1,1,$110.00,1,1,21,0,0,0,0,83,87,9,9,9,8,9,9,19,2.17
7247351,1,1,94112,37.73214395047481,-122.43067721666043,3,1,1,1,$125.00,3,2,1125,1,9,38,38,109,97,10,10,10,10,10,10,1,3.38
7247746,3,3,94122,37.762579093937156,-122.50821660779624,2,1,1,2,$95.00,1,2,30,11,41,71,71,74,88,9,9,9,9,9,9,3,1.97
7259606,3,3,94122,37.760873305277215,-122.50591464986326,1,1,1,1,$60.00,1,2,1125,26,56,86,86,39,91,9,9,9,9,9,9,3,1.04
7259880,3,3,94122,37.76202953140624,-122.5075933995006,2,1,1,2,$75.00,1,2,30,17,47,77,77,73,91,10,9,10,9,9,9,3,1.93
7275084,1,1,94114,37.76074216444868,-122.44359400208691,2,1,1,1,$115.00,1,2,15,0,3,26,97,120,99,10,10,10,10,10,10,1,3.31
7281346,2,2,94112,37.719036440525755,-122.43537321697839,6,2,3,5,$300.00,5,3,28,0,0,8,58,41,94,10,9,10,10,9,9,2,1.11
7290262,2,2,94117,37.76997220462467,-122.42977290086274,1,1.5,1,1,$95.00,1,2,29,4,10,32,300,165,98,10,10,10,10,10,10,2,4.37
7292878,3,3,94110,37.74283330858399,-122.4154299914376,2,1,1,1,$155.00,2,1,6,0,14,15,15,53,95,10,10,10,10,10,9,2,1.4
7302136,1,1,94117,37.76515704945544,-122.44657635846562,3,1,1,2,$99.00,2,7,10,0,0,0,0,11,100,10,9,10,10,10,10,1,0.3
7309811,1,1,94103,37.7728988576254,-122.42144120063446,3,1,1,1,$280.00,2,5,1125,0,0,0,0,7,97,10,10,10,10,10,10,1,0.19
7309852,2,2,94122,37.764035902754976,-122.47941601233332,4,1,2,2,$179.00,2,3,21,0,9,29,176,87,97,10,10,10,10,10,9,2,2.35
7323097,33,33,94124,37.73841011653103,-122.38636408542908,3,1,2,2,$120.00,2,30,1125,0,0,12,287,3,60,9,9,9,7,3,5,23,0.08
7327920,1,1,94107,37.75308335561062,-122.40148731276146,3,1,1,1,$239.00,2,3,28,3,10,30,108,215,100,10,10,10,10,10,10,1,5.89
