id,host_total_listings_count,longitude,accommodates,price,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
21011550,32,-122.44976317503674,2,$130.00,1125,365,0,,,,,,,,32,
21022946,17,-122.38403692865081,1,$50.00,31,364,0,,,,,,,,2,
21024255,2,-122.41976311497113,2,$195.00,1125,89,1,100,10,10,10,10,10,10,2,0.15
21026071,2,-122.41276866487654,2,$125.00,2,0,27,96,10,9,10,10,10,10,2,2.44
21026640,32,-122.43383909421506,2,$179.00,1125,365,0,,,,,,,,32,
21026891,24,-122.44938430720981,1,$50.00,22,248,47,96,10,9,10,10,10,9,23,4.05
21026964,24,-122.45089591855938,1,$50.00,22,246,36,97,10,9,10,10,10,10,23,3.18
21028058,1,-122.42629403734415,5,$450.00,1125,46,19,100,10,10,10,10,10,10,1,1.71
21028247,2,-122.46255989297455,6,$179.00,300,41,29,99,10,10,10,10,10,10,2,2.59
21028485,6,-122.41882192354419,2,$47.00,1125,332,1,80,10,8,10,10,8,8,6,1
21037519,2,-122.41851489071801,2,$80.00,365,159,2,100,9,10,10,10,10,10,2,0.27
21045694,1,-122.44222671237733,5,$71.00,1125,4,62,98,10,10,10,10,9,10,1,5.31
21047729,1,-122.42475252897827,4,$204.00,1125,5,6,100,10,10,9,10,10,9,1,0.56
21054696,2,-122.43574890008604,6,$749.00,1125,90,4,100,10,10,10,10,10,10,1,0.42
21057777,1,-122.41661129253187,2,$75.00,28,115,55,97,10,10,10,10,9,9,1,5.34
21058361,1,-122.44936876514873,1,$65.00,1125,0,8,95,9,9,10,10,10,10,1,0.72
21058406,1,-122.4454893199908,2,$130.00,30,7,44,95,10,10,10,10,10,10,1,3.82
21065885,4,-122.49321543328429,2,"$4,000.00",210,364,0,,,,,,,,3,
21066691,1,-122.4832732528502,2,$98.00,360,90,0,,,,,,,,1,
21068061,1,-122.39985271386247,8,$130.00,27,106,100,94,10,10,10,10,9,9,1,9.74
21069437,2,-122.43402494702191,4,$650.00,1125,37,2,100,10,10,10,10,10,10,2,1.2
21070256,1,-122.46878528826488,2,$159.00,10,143,31,100,10,10,10,10,10,10,1,5.44
21075660,3,-122.41732176510781,8,$250.00,9,0,1,100,10,10,10,10,10,10,3,0.15
21079302,1,-122.43239318882819,5,$350.00,1125,0,1,100,10,8,10,10,10,8,1,0.12
21079469,1,-122.43988271660584,2,$115.00,180,306,0,,,,,,,,1,
21080042,1,-122.41367448831099,2,$350.00,7,9,2,100,10,10,10,10,10,10,1,0.18
21082676,2,-122.42862411522367,2,$119.00,28,43,92,98,10,10,10,10,10,10,2,8.12
21095281,32,-122.40235541525375,4,$343.00,1125,365,0,,,,,,,,32,
21099478,1,-122.42665867708679,4,$198.00,1125,1,6,100,10,10,10,10,10,10,1,0.63
21110134,1,-122.42446867252707,2,$250.00,10,21,8,100,10,10,10,10,10,9,1,0.79
21110366,89,-122.4169919930946,2,$86.00,180,133,2,90,9,7,10,10,6,8,86,0.28
21111066,1,-122.42614767635284,1,$95.00,60,125,4,100,10,10,10,10,10,10,1,0.53
21112601,4,-122.45137406162803,1,$199.00,15,6,3,100,10,10,10,10,10,9,4,0.8
21113012,3,-122.39512788699354,4,$225.00,1125,286,5,100,10,10,10,10,9,9,3,0.45
21113266,1,-122.43892640361177,2,$130.00,14,153,73,99,10,10,10,10,10,10,1,6.38
21120542,2,-122.45013182737247,4,$600.00,30,20,14,100,10,10,10,10,9,9,2,1.38
21120960,1,-122.49167478797614,6,$300.00,30,1,75,90,9,9,10,9,9,9,1,6.64
21122475,2,-122.41378603450632,2,$99.00,1125,4,61,96,10,10,10,10,10,9,2,5.34
21122731,2,-122.44969468311979,2,$110.00,30,34,4,95,10,10,10,9,10,10,2,0.36
21123453,1,-122.49836362724206,3,$190.00,90,284,12,97,10,10,10,10,10,9,1,1.2
21123508,2,-122.41523339748818,2,$99.00,1125,7,70,95,10,10,10,10,10,9,2,6.12
21123509,1,-122.39792849580543,4,$250.00,1125,107,60,99,10,10,10,10,10,10,1,5.94
21125429,1,-122.46471788791189,2,$175.00,30,286,13,98,10,10,10,10,10,10,1,1.94
21126147,4,-122.43018012451013,1,$100.00,1124,327,54,100,10,10,10,10,10,10,4,4.79
21136811,2,-122.4675683803525,2,$135.00,28,29,24,99,10,10,10,10,10,10,2,3.04
21136997,1,-122.42909502537117,2,$90.00,14,30,15,100,10,10,10,10,10,10,1,1.51
21161595,1,-122.45133162359043,2,$100.00,1125,1,47,99,10,10,10,10,9,10,1,4.64
21161939,6,-122.40750817619545,4,$500.00,3,0,1,100,8,10,10,10,8,8,5,0.1
21163876,1,-122.43773446578713,4,$199.00,1125,0,2,100,10,10,10,10,10,10,1,0.21
21165478,1,-122.4425565519878,2,$210.00,28,186,7,100,10,10,10,10,10,10,1,0.99
21170799,3,-122.40999149585436,4,$269.00,30,97,20,97,10,10,10,10,8,9,3,1.78
21172612,1,-122.41911835133213,5,$425.00,10,9,6,100,10,10,10,10,10,10,1,0.95
21174342,1,-122.44037066243854,3,$500.00,30,342,0,,,,,,,,1,
21185602,6,-122.40899263890249,4,$752.00,3,0,0,,,,,,,,5,
21186680,2,-122.42720030711241,4,$490.00,7,63,5,96,10,10,10,10,10,9,2,0.66
21187646,3,-122.43024202472502,2,$109.00,1125,148,30,90,9,8,10,9,9,9,3,2.73
21187925,1,-122.39676066976952,4,$149.00,29,122,57,98,10,10,10,10,9,9,1,5.28
21188513,18,-122.3895515078694,2,$170.00,180,172,0,,,,,,,,3,
21189031,1,-122.42503200250273,2,$149.00,30,267,11,98,10,9,10,10,10,10,1,1.03
21190709,4,-122.49261406673483,3,"$1,451.00",29,364,5,100,10,10,10,10,10,10,3,0.44
21191232,1,-122.46427542001794,2,$95.00,1125,122,46,97,10,10,10,10,10,10,1,7.11
21191909,1,-122.43858140687627,2,$170.00,13,291,27,99,10,10,10,10,10,10,1,2.66
21192418,2,-122.38954773864612,2,$124.00,45,0,7,100,10,10,10,10,10,10,2,0.71
21202330,1,-122.42927414700463,4,$220.00,1125,346,1,100,10,10,10,10,10,10,1,0.31
21203146,2,-122.49382040929844,4,$118.00,1125,120,103,99,10,10,10,10,10,10,2,9.81
21204243,4,-122.44378670567941,6,$180.00,1125,20,3,90,9,9,10,9,10,9,4,0.67
21207380,2,-122.48136188739673,2,$95.00,1125,0,1,100,10,10,8,10,8,10,2,0.11
21209247,2,-122.41906187665192,3,$26.00,1125,89,2,20,2,,2,2,2,2,2,0.4
21214891,2,-122.41393378046651,4,$350.00,1125,0,2,100,10,10,10,10,10,10,2,0.23
21217809,2,-122.42271648436812,2,$75.00,1125,247,40,97,10,10,10,10,10,10,2,3.91
21218347,89,-122.41522355262204,2,$80.00,150,173,2,90,9,9,10,10,10,9,86,0.23
21219237,1,-122.43742554970402,2,$80.00,7,307,48,98,10,10,10,10,10,9,1,5.81
21220773,1,-122.42916806176166,2,$60.00,29,38,110,95,10,9,10,10,9,9,1,11.74
21231393,89,-122.41601579594516,2,$87.00,150,147,0,,,,,,,,86,
21231615,2,-122.49512998114255,2,$80.00,60,134,99,98,10,10,10,10,9,10,2,9.11
21232003,89,-122.40996827629736,2,$77.00,150,74,4,80,10,10,10,10,8,9,86,0.45
21233359,1,-122.40801498748573,8,"$2,450.00",1125,6,3,100,10,10,10,10,9,10,1,0.27
21233544,1,-122.50583241782388,2,$100.00,14,9,27,99,10,10,10,10,10,10,1,3.62
21240231,2,-122.3967193898743,2,$179.00,1125,95,10,98,10,10,10,10,10,10,2,0.97
21241871,89,-122.41634541934275,2,$86.00,1125,61,0,,,,,,,,86,
21248363,2,-122.47751828150604,2,$105.00,1125,176,66,92,10,9,10,10,9,9,2,6.04
21249414,4,-122.43724318830405,2,$125.00,1125,364,4,95,10,9,10,10,10,10,4,0.38
21252479,1,-122.48858128030155,1,$79.00,90,346,105,97,10,10,10,10,10,9,1,9.49
21252598,1,-122.41003017892793,6,$250.00,4,0,3,93,10,7,10,10,9,10,1,0.36
21253864,2,-122.46693268098277,1,$52.00,1125,122,3,100,10,8,10,10,9,9,2,0.33
21254670,4,-122.47159310096478,3,$57.00,60,344,42,92,9,10,10,10,9,10,4,3.84
21263939,2,-122.41493435941112,6,$325.00,1125,0,0,,,,,,,,2,
21264703,2,-122.4200425629693,2,$99.00,1125,4,9,100,10,10,10,10,10,10,1,3.03
21267322,26,-122.41355676406462,1,$185.00,1124,33,4,100,9,10,10,10,9,9,3,0.4
21267987,2,-122.43190150765523,3,$179.00,100,95,2,100,10,10,10,10,10,10,2,0.22
21272693,11,-122.40871561198517,2,$172.00,1125,342,1,100,8,10,10,10,10,10,10,0.48
21278742,1,-122.43482000621576,6,$200.00,1125,54,2,100,10,10,10,10,10,9,1,2
21279515,89,-122.41484289340438,3,$98.00,150,61,0,,,,,,,,86,
21279801,5,-122.4176914626915,6,$400.00,1125,0,1,100,10,10,10,10,10,10,2,1
21280089,2,-122.42598658349318,2,$95.00,1125,10,10,100,10,10,10,10,10,10,2,0.93
21280829,2,-122.41487181454202,5,$264.00,29,70,27,100,10,10,10,10,9,10,2,2.64
21281754,1,-122.44321252157202,2,$400.00,28,5,8,100,10,10,10,10,10,10,1,0.79
21281846,2,-122.46872219598468,2,$100.00,30,241,62,92,9,10,10,10,10,10,2,6.33
21282133,1,-122.40842893549548,2,$74.00,5,144,15,100,10,10,10,10,10,10,1,1.7
21282635,1,-122.41300107713357,4,$225.00,1125,32,17,98,10,10,10,10,10,10,1,1.74
21291124,2,-122.43386248315032,2,$100.00,1125,50,7,97,10,10,10,10,10,10,2,0.7
21291714,2,-122.41188045663682,1,$100.00,15,0,8,95,10,10,10,10,10,10,2,1.38
21292656,2,-122.38799778627723,2,$140.00,1125,0,5,100,10,9,10,10,10,10,2,0.5
21292744,9,-122.43787877728663,4,$200.00,180,270,4,100,10,10,10,10,10,10,2,0.4
21294317,1,-122.42487078568726,1,$145.00,4,0,28,98,10,10,10,10,10,10,1,2.75
21294387,2,-122.40298073327745,2,$180.00,30,218,70,99,10,10,10,10,10,9,2,6.86
21295261,4,-122.47847226564396,2,$88.00,14,25,20,99,10,10,10,10,10,10,4,1.82
21297037,1,-122.43442520850161,8,$500.00,29,0,2,100,10,10,10,10,10,10,1,0.21
21298312,1,-122.4308608148444,6,$220.00,1125,364,0,,,,,,,,1,
21298338,2,-122.4912474754839,6,$189.00,14,91,52,97,10,9,10,10,9,9,2,9.02
21298993,4,-122.41077629468232,2,$69.00,1125,317,35,97,10,10,10,10,10,9,4,3.21
21299853,25,-122.40824153483173,4,$65.00,321,118,26,88,9,10,9,9,8,9,15,2.39
21306276,3,-122.41191967547294,2,$170.00,1124,0,10,100,10,10,10,10,10,10,3,1.17
21307662,1,-122.48318997772371,4,$125.00,28,119,36,98,10,10,10,10,10,10,1,5.63
21309142,1,-122.42899365414738,5,$175.00,1125,2,5,96,10,9,10,10,10,10,1,3.85
21310005,1,-122.4252749750608,2,$140.00,25,28,28,99,10,10,10,10,10,10,1,4.62
21310703,61,-122.44738793377947,4,$308.00,21,72,2,90,10,10,10,10,9,8,1,0.2
21311875,89,-122.41812133849996,3,$100.00,150,165,0,,,,,,,,86,
21312569,1,-122.41598031357161,4,$299.00,120,50,18,97,10,10,10,10,10,9,1,2.25
21313591,2,-122.49565072170951,2,$150.00,15,61,2,100,10,10,10,10,10,9,2,0.18
21322334,1,-122.42459861394597,4,$150.00,7,45,18,99,10,10,10,10,9,10,1,5.05
21326940,11,-122.49797124204106,2,$70.00,1125,38,34,95,10,10,10,9,9,9,4,4.49
21327347,1,-122.4875085423726,3,$139.00,1125,41,57,99,10,10,10,10,10,10,1,5.61
21327857,1,-122.39267382348551,4,$154.00,28,47,54,98,10,10,10,10,10,10,1,9.59
21327908,3,-122.43666159025302,2,$150.00,15,68,21,99,10,10,10,10,10,10,3,2.51
21343847,1,-122.43467014176602,2,$45.00,14,46,16,99,10,10,10,10,10,10,1,2.16
21345486,1,-122.43364783062275,4,$200.00,150,68,19,94,9,9,10,10,10,9,1,1.79
21348008,2,-122.44341782966366,4,$500.00,730,283,2,100,9,10,10,10,10,9,2,0.28
21356103,11,-122.43626474133605,10,$220.00,2000,314,1,100,10,10,10,10,10,10,6,1
21356630,1,-122.42546866475976,3,$250.00,25,26,7,100,10,10,10,10,10,10,1,0.88
21356783,1,-122.4169335743009,4,$230.00,25,0,1,100,10,10,10,10,10,10,1,0.19
21356840,4,-122.47501143704223,1,$45.00,1125,365,9,93,9,10,10,10,10,10,4,0.89
21357307,1,-122.42738267708381,4,$341.00,120,137,0,,,,,,,,1,
21358829,25,-122.40781383575599,2,$65.00,321,126,17,96,10,10,10,10,9,10,15,1.62
21359747,25,-122.4089857192613,2,$60.00,322,157,23,90,9,10,9,9,9,9,15,2.12
21366114,25,-122.4091233280144,2,$66.00,311,179,26,90,9,9,10,9,9,9,15,2.45
21366873,1,-122.41054824641888,4,$210.00,10,9,20,99,10,10,10,10,10,9,1,1.87
21370313,1,-122.41906666696903,2,$96.00,1125,16,0,,,,,,,,1,
21370403,25,-122.4050779008034,2,$66.00,321,136,19,95,10,10,10,10,9,9,15,1.76
21370624,25,-122.40783503763863,2,$56.00,1125,159,15,99,10,10,10,10,9,9,15,1.39
21370662,1,-122.4337166915933,2,$180.00,21,0,28,99,10,10,10,10,10,10,1,2.68
21371767,4,-122.47467588202134,1,$45.00,1125,364,4,100,10,10,10,10,10,10,4,0.5
21377089,1,-122.44520412051934,2,$150.00,1125,184,2,100,10,10,10,9,10,10,1,0.37
21377098,1,-122.43884035468682,2,$90.00,90,85,4,100,9,9,10,9,9,9,1,0.43
21377843,112,-122.40349499397797,2,$232.00,1125,352,1,100,10,10,10,8,10,8,27,0.86
21378012,112,-122.40437410505929,2,$261.00,1125,343,2,100,2,10,10,10,10,8,27,0.41
21378928,1,-122.44075759647957,2,$150.00,10,155,8,98,10,10,10,10,10,9,1,0.79
21380403,1,-122.41275111304928,4,$275.00,30,48,48,97,10,10,10,10,10,9,1,4.74
21382398,6,-122.47419087147127,3,$100.00,1125,0,29,100,10,10,10,10,10,10,5,2.75
21382657,47,-122.4511527009683,2,$142.00,1125,265,3,100,10,8,10,10,10,9,42,0.56
21385697,1,-122.39186491010184,1,$59.00,50,47,81,97,10,10,10,10,9,10,1,7.86
21386135,1,-122.41574100190019,1,$215.00,14,0,3,93,10,9,10,10,9,9,1,0.8
21396964,1,-122.46205416523581,2,$69.00,1125,126,54,89,9,9,10,10,8,9,1,5.19
21397277,62,-122.42825242545369,3,$142.00,1125,88,0,,,,,,,,59,
21397422,62,-122.42852689313442,3,$142.00,1125,77,2,100,10,10,10,10,10,10,59,0.75
21397537,62,-122.42999789588187,3,$142.00,1125,36,3,100,10,10,10,10,10,9,59,0.48
21397713,62,-122.40827021006957,3,$146.00,1125,85,0,,,,,,,,59,
21397854,62,-122.4217192086348,3,$134.00,1125,41,4,95,10,10,10,10,10,10,59,0.51
21398361,355,-122.39983624450055,2,$115.00,1125,358,0,,,,,,,,156,
21398528,2,-122.42896463958856,6,$475.00,1125,348,19,97,10,9,10,10,10,10,1,1.95
21399171,1,-122.43945165791719,1,$199.00,90,139,23,100,10,10,10,10,10,10,1,2.99
21411895,1,-122.48063812251276,6,$225.00,30,5,39,94,9,9,10,10,9,9,1,3.77
21413104,89,-122.41520481285046,2,$80.00,150,125,1,100,10,8,10,10,8,10,86,1
21413151,1,-122.41580647683183,2,$150.00,25,0,31,97,10,9,10,10,9,9,1,3.06
21415573,2,-122.48260077693068,4,$199.00,14,73,20,90,10,9,10,10,9,9,1,5.08
21425660,1,-122.40211464552875,5,$160.00,5,60,69,97,10,10,10,10,9,10,1,6.57
21428690,2,-122.48028981360738,2,$110.00,90,179,0,,,,,,,,2,
21429229,1,-122.43561834913335,1,$89.00,1125,0,0,,,,,,,,1,
21440528,1,-122.41000098249772,4,$175.00,208,17,14,97,10,10,10,10,10,9,1,1.33
21445848,4,-122.4028954917445,5,$500.00,7,0,0,,,,,,,,1,
21448156,1,-122.43646537833884,1,$90.00,90,42,2,100,10,10,10,10,10,10,1,0.41
21448455,1,-122.39848566774171,2,$695.00,364,282,28,99,10,10,10,10,9,9,1,2.76
21450077,89,-122.41462714010696,2,$87.00,1125,139,0,,,,,,,,86,
21457958,1,-122.45086603874344,8,$400.00,7,0,1,100,10,10,10,10,8,10,1,0.12
21458837,1,-122.42035013132035,4,$300.00,5,61,3,100,10,10,10,10,10,10,1,0.29
21461483,2,-122.4237100960386,1,$65.00,1125,230,43,97,10,10,10,10,9,10,2,4.2
21464833,1,-122.44191538864956,6,$185.00,350,329,2,100,9,10,10,10,10,9,1,0.45
21472950,1,-122.39243899912708,3,$150.00,1124,124,5,100,10,10,10,10,10,10,1,0.6
21475595,1,-122.42666847699645,6,$165.00,30,0,73,100,10,10,10,10,10,10,1,7.58
21475672,89,-122.41698046418445,2,$85.00,150,147,2,70,10,8,10,10,7,7,86,0.43
21476067,1,-122.42233205191577,4,$350.00,29,45,26,98,10,10,10,10,10,9,1,2.57
21477981,1,-122.44690822148684,4,$300.00,1125,33,8,100,10,10,10,10,10,10,1,0.96
21478380,1,-122.45023642670108,4,$250.00,20,17,24,98,10,10,10,10,10,10,1,2.35
21478651,1,-122.42877954966819,6,$400.00,1125,5,0,,,,,,,,1,
21484566,1,-122.41726537834784,2,$175.00,29,5,21,100,10,10,10,10,10,9,1,2.08
21486593,1,-122.41399360766124,4,$90.00,7,48,31,96,10,10,10,10,9,10,1,3.56
21486870,4,-122.43296614350808,6,$210.00,1125,365,0,,,,,,,,4,
21487123,4,-122.43271644410922,6,$210.00,1125,365,0,,,,,,,,4,
21489166,3,-122.43302731564252,1,$95.00,21,75,6,100,10,10,10,10,10,10,3,1.5
21502035,32,-122.45019853378338,2,$124.00,1125,329,0,,,,,,,,32,
21506418,1,-122.41199851612454,4,$250.00,190,140,5,96,10,10,10,10,10,10,1,0.57
21507481,1,-122.40268135040765,2,$90.00,1125,24,38,99,10,10,10,10,9,10,1,3.65
21514950,1,-122.47041433832955,5,$360.00,90,200,8,100,10,10,10,10,10,9,1,1.83
21526721,2,-122.41790688399892,2,$47.00,1125,260,1,,,,,,,,2,0.15
21526852,1,-122.41168373568189,4,$175.00,28,125,13,95,10,10,10,10,9,10,1,1.99
21529297,2,-122.4294687637426,2,$150.00,10,23,53,97,10,10,10,10,10,10,2,5.18
21529418,1,-122.43739969207104,4,$202.00,30,99,5,90,10,10,10,10,10,9,1,0.67
21530578,2,-122.43119298053915,2,$95.00,10,35,49,96,10,10,10,10,10,10,2,4.8
21532425,1,-122.4080961949525,4,$250.00,1125,365,9,96,10,10,9,9,10,10,1,1.13
21539315,1,-122.44887080562918,1,$250.00,28,160,3,93,9,9,9,10,10,9,1,1.27
21539380,4,-122.45077950995875,1,$69.00,1125,152,0,,,,,,,,4,
21547967,1,-122.41456122194803,4,$265.00,1125,0,9,100,10,10,10,10,10,10,1,1.04
21550418,1,-122.44283206308238,2,$150.00,180,36,0,,,,,,,,1,
21550910,1,-122.41239772189479,2,$150.00,1125,0,19,94,10,9,10,10,9,9,1,1.88
21552181,1,-122.42823529183245,3,$225.00,29,3,28,100,10,10,10,10,10,10,1,3.36
21553107,1,-122.4236638224427,7,$295.00,1125,364,9,100,10,10,10,10,10,10,1,0.99
21553267,2,-122.40140901765695,2,$129.00,365,263,1,100,10,10,10,10,10,10,2,0.42
21555212,24,-122.44911011145432,1,$50.00,22,241,12,98,10,10,10,10,10,10,23,1.81
21558062,1,-122.47000173070394,2,$105.00,32,64,32,97,10,10,10,10,10,10,1,3.32
21561734,1,-122.44595200476971,7,$230.00,150,22,0,,,,,,,,1,
21561809,3,-122.43966320311483,12,$447.00,28,0,4,100,10,10,9,10,10,10,3,0.6
21578438,1,-122.39221145158426,2,$82.00,180,364,0,,,,,,,,1,
21578559,52,-122.42263248517071,2,$140.00,1125,70,6,100,10,10,10,10,10,10,17,1.64
21579309,52,-122.42251582696409,2,$140.00,1125,84,8,88,9,9,10,10,9,10,17,1
21581753,1,-122.40475778749003,4,$127.00,14,0,13,97,10,10,10,10,10,10,1,1.42
21583195,52,-122.42262133617452,2,$140.00,1125,70,30,96,10,10,10,10,10,9,17,3.53
21584555,2,-122.43037619304175,3,$80.00,1125,0,15,93,10,9,10,10,9,9,2,3.63
21588941,1,-122.41504680061408,5,$180.00,10,19,6,100,10,10,10,10,10,10,1,1.15
21591469,4,-122.47743992407372,1,$50.00,1125,74,38,95,10,9,10,9,9,10,4,3.97
21592081,10,-122.45454463864408,1,$58.00,99,365,0,,,,,,,,9,
21593422,11,-122.42645465446361,8,$534.00,1125,0,0,,,,,,,,10,
21593904,355,-122.42547560142694,4,$195.00,1125,274,0,,,,,,,,156,
21594483,1,-122.49425860396062,6,$180.00,1125,135,36,96,10,10,10,10,9,9,1,3.96
21596397,1,-122.40266608130244,2,$110.00,29,42,40,96,10,9,10,10,9,9,1,4.29
21597079,2,-122.40301775414278,4,$350.00,30,16,5,100,10,10,10,10,10,10,2,0.52
21597324,3,-122.45229658056205,1,$78.00,29,154,19,100,10,10,10,10,9,9,3,2.14
21597747,1,-122.40910099264838,1,$73.00,90,95,2,100,10,9,10,10,10,9,1,0.27
21609686,1,-122.41484090436154,2,$160.00,1125,249,29,99,10,10,10,10,10,10,1,3.21
21610253,355,-122.4174328335755,4,$176.00,1125,299,0,,,,,,,,156,
21610333,89,-122.41651914317413,2,$86.00,150,137,0,,,,,,,,86,
21610572,355,-122.40758690408063,4,$202.00,1125,340,0,,,,,,,,156,
21611340,355,-122.41350277727568,2,$135.00,1125,309,0,,,,,,,,156,
21612268,3,-122.43690913505354,2,$200.00,15,65,23,100,10,10,10,10,10,9,3,2.85
21612906,4,-122.40965373214677,2,$125.00,1125,186,5,96,10,10,10,10,9,10,4,0.52
21619241,3,-122.41478828506499,5,$380.00,20,7,5,100,10,10,9,9,9,9,3,0.71
21620847,3,-122.4082568557137,4,$220.00,1125,269,2,100,10,10,10,10,8,10,3,0.23
21623314,1,-122.39849776045662,1,$199.00,30,289,51,96,10,10,10,10,10,9,1,5.19
21623317,89,-122.41609451129428,2,$82.00,1125,76,1,60,6,6,10,8,6,6,86,0.2
21625713,1,-122.47300937958634,1,$120.00,15,42,27,96,10,10,10,10,10,10,1,2.66
21625824,1,-122.46830187744588,4,$195.00,21,200,21,99,10,10,10,10,10,10,1,3.17
21629749,1,-122.45529097601525,2,$150.00,21,14,3,100,9,10,10,10,10,10,1,3
21632344,4,-122.40728288759959,2,$60.00,29,104,69,94,10,10,10,10,9,9,4,6.79
21632686,89,-122.41659723456553,3,$97.00,1125,235,1,80,10,10,10,10,2,8,86,1
21634930,1,-122.43097347488686,1,$100.00,14,0,1,60,8,10,10,10,10,8,1,0.1
21635395,4,-122.41765150915477,2,$72.00,180,88,2,100,10,10,10,10,10,10,4,0.25
21636740,1,-122.4682331035768,6,$525.00,1125,7,4,100,10,10,10,10,10,10,1,1.85
21645603,5,-122.42067194627103,6,$349.00,90,129,41,98,10,10,10,10,9,9,2,4.51
21646993,1,-122.43782614269757,4,$300.00,180,154,14,100,10,10,10,10,10,9,1,1.93
21648122,2,-122.43548933348966,6,$219.00,30,13,0,,,,,,,,2,
21648377,2,-122.43626919663987,8,$500.00,1125,281,4,100,10,10,10,10,10,10,2,0.6
21648525,1,-122.44847895656908,5,$399.00,14,32,3,93,9,9,10,10,10,9,1,0.36
21648684,1,-122.39671202369784,4,$111.00,1125,179,0,,,,,,,,1,
21648804,1,-122.43036905470395,2,$150.00,30,7,6,100,10,10,10,10,10,10,1,0.78
21650740,2,-122.4741579157835,2,$135.00,14,52,43,98,10,10,10,10,9,9,2,4.53
21665665,4,-122.38657934306524,4,$47.00,1125,115,3,93,9,9,9,8,8,9,4,0.49
21668538,2,-122.41454340724488,2,$42.00,28,258,9,91,10,9,10,10,9,9,2,1
21674820,4,-122.40876048520622,4,$145.00,1125,259,2,90,10,9,9,10,10,9,4,0.52
21676720,4,-122.44656495177928,4,$451.00,21,99,1,20,2,2,10,6,10,2,1,0.52
21679018,1,-122.41414199813678,4,$150.00,7,12,27,99,10,10,10,10,9,10,1,5.66
21680487,5,-122.45521594121398,6,$77.00,1125,325,44,84,8,9,9,8,9,8,5,4.49
21681278,1,-122.45914389102317,1,$95.00,7,40,10,98,10,10,10,10,9,10,1,2.11
21682128,89,-122.41121340353992,2,$75.00,150,150,0,,,,,,,,86,
21682973,5,-122.46747924553209,4,$88.00,1125,41,49,89,10,9,10,9,10,9,5,5.07
21683247,5,-122.4685094004755,5,$88.00,1125,136,47,92,10,9,10,9,10,9,5,5.2
21683354,5,-122.46754215961677,2,$68.00,1125,303,57,91,9,9,10,9,10,9,5,5.76
21684684,1,-122.45377882010594,6,$280.00,1125,0,3,100,10,10,10,10,10,10,1,0.31
21694543,4,-122.46727604973519,2,$35.00,20,73,39,82,9,7,9,9,9,8,4,6.19
21694548,1,-122.45465586340859,2,$225.00,150,78,32,99,10,10,10,10,10,10,1,3.21
21694775,3,-122.41495119998966,2,$100.00,21,0,31,99,10,10,10,10,10,10,2,3.84
21699731,2,-122.43245049035218,6,$295.00,1125,0,2,100,10,10,10,10,10,9,2,0.23
21714947,33,-122.41383081436202,7,$249.00,1125,364,0,,,,,,,,8,
21726571,89,-122.41577418916611,2,$86.00,1125,64,0,,,,,,,,86,
21727562,5,-122.49558787149051,3,$80.00,28,136,49,96,10,9,10,10,10,10,5,5.38
21728615,89,-122.41010637994411,2,$75.00,150,39,0,,,,,,,,86,
21729398,5,-122.497217546317,2,$65.00,28,126,37,90,9,9,10,10,9,9,5,3.88
21730409,5,-122.49712413573143,2,$50.00,28,97,61,93,10,9,10,10,10,10,5,6.33
21730505,5,-122.49637694557225,2,$65.00,28,128,42,92,10,9,10,10,9,9,5,4.86
21730649,5,-122.49541985835266,3,$70.00,28,126,37,91,9,9,10,10,9,9,5,4.42
21731528,3,-122.43435270772493,3,$150.00,21,83,6,73,8,8,9,9,7,7,3,1.06
21735431,62,-122.41252325791258,2,$120.00,1125,88,0,,,,,,,,59,
21735502,2,-122.3878381467901,1,$85.00,1125,364,1,40,4,4,6,2,10,4,1,1
21737296,355,-122.4085324813621,6,$197.00,1125,265,1,100,10,10,10,10,8,10,156,0.23
21739157,355,-122.38936476184772,2,$147.00,1125,89,1,100,10,10,10,10,10,10,156,1
21739662,89,-122.41484634425115,2,$80.00,1125,151,0,,,,,,,,86,
21739935,89,-122.41610589842824,2,$82.00,1125,67,0,,,,,,,,86,
21745759,4,-122.50302465409514,2,$100.00,1125,213,6,100,10,10,10,10,10,10,4,1.59
21745893,4,-122.5018306358034,2,$100.00,1125,199,9,100,10,10,10,10,10,10,4,1.94
21749153,2,-122.44140162373488,1,$62.00,35,89,0,,,,,,,,2,
21752859,1,-122.42566905077395,1,$950.00,1125,0,0,,,,,,,,1,
21763555,1,-122.41892643753144,3,$110.00,12,0,17,85,10,9,10,10,10,9,1,1.78
21766603,1,-122.50359624301517,4,$229.00,28,330,9,96,10,10,10,10,9,10,1,4.58
21766847,4,-122.42876889224391,1,$100.00,1124,331,42,100,10,10,10,10,10,9,4,5.02
21771488,1,-122.43498568330392,2,$170.00,1125,87,77,96,10,10,10,10,10,9,1,8.46
21783775,355,-122.41376989937638,6,$207.00,1125,312,1,100,10,10,10,10,10,10,156,0.33
21783949,355,-122.41380384441531,6,$201.00,1125,365,0,,,,,,,,156,
21784407,10,-122.4111367915409,1,$150.00,1125,0,2,70,7,7,10,10,10,7,10,0.59
21785138,10,-122.41096582001312,2,$130.00,1125,3,4,100,10,10,10,10,10,9,10,0.99
